date,price_usd_per_ton
2018-09-13,32.20698547363281
2018-09-14,32.66398239135742
2018-09-17,32.91120910644531
2018-09-18,33.66038513183594
2018-09-19,33.98252868652344
2018-09-20,34.4694938659668
2018-09-21,34.40956115722656
2018-09-24,34.09490203857422
2018-09-25,34.896522521972656
2018-09-26,34.56688690185547
2018-09-27,34.506954193115234
2018-09-28,34.3496208190918
2018-10-01,34.53691864013672
2018-10-02,34.74668884277344
2018-10-03,34.88154220581055
2018-10-04,34.31966018676758
2018-10-05,33.90760803222656
2018-10-08,33.915103912353516
2018-10-09,34.05744552612305
2018-10-10,32.81382369995117
2018-10-11,32.5590934753418
2018-10-12,33.113487243652344
2018-10-15,32.95616149902344
2018-10-16,33.26332473754883
2018-10-17,33.57048416137695
2018-10-18,32.5590934753418
2018-10-19,32.491668701171875
2018-10-22,32.851280212402344
2018-10-23,32.20698547363281
2018-10-24,30.528841018676758
2018-10-25,31.315467834472656
2018-10-26,31.150650024414062
2018-10-29,30.678672790527344
2018-10-30,31.008302688598633
2018-10-31,31.9522647857666
2018-11-01,32.69395446777344
2018-11-02,33.09101104736328
2018-11-05,33.21088409423828
2018-11-06,33.24833679199219
2018-11-07,33.41315460205078
2018-11-08,32.94117736816406
2018-11-09,32.2744140625
2018-11-12,31.71253204345703
2018-11-13,31.794940948486328
2018-11-14,31.54771614074707
2018-11-15,32.23695755004883
2018-11-16,32.43923568725586
2018-11-19,32.004703521728516
2018-11-20,30.79104995727539
2018-11-21,31.270523071289062
2018-11-23,30.131776809692383
2018-11-26,29.802141189575195
2018-11-27,29.09042739868164
2018-11-28,30.00441551208496
2018-11-29,30.00441551208496
2018-11-30,30.049365997314453
2018-12-03,31.008302688598633
2018-12-04,30.10930061340332
2018-12-06,29.607358932495117
2018-12-07,28.91811180114746
2018-12-10,28.393692016601562
2018-12-11,28.506067276000977
2018-12-12,28.738313674926758
2018-12-13,28.835708618164062
2018-12-14,28.356231689453125
2018-12-17,28.228872299194336
2018-12-18,28.53603744506836
2018-12-19,27.831815719604492
2018-12-20,27.729934692382812
2018-12-21,27.395645141601562
2018-12-24,26.926054000854492
2018-12-26,27.920961380004883
2018-12-27,27.714014053344727
2018-12-28,27.690135955810547
2018-12-31,27.729934692382812
2019-01-02,28.080141067504883
2019-01-03,27.347890853881836
2019-01-04,29.130754470825195
2019-01-07,29.18647003173828
2019-01-08,29.592391967773438
2019-01-09,30.157495498657227
2019-01-10,30.10177993774414
2019-01-11,29.93463706970215
2019-01-14,29.71177864074707
2019-01-15,29.528715133666992
2019-01-16,29.85504150390625
2019-01-17,30.2689266204834
2019-01-18,30.682804107666016
2019-01-22,30.006269454956055
2019-01-23,30.1893367767334
2019-01-24,30.30076026916504
2019-01-25,30.905664443969727
2019-01-28,29.990352630615234
2019-01-29,30.28484344482422
2019-01-30,31.454853057861328
2019-01-31,31.574234008789062
2019-02-01,31.176273345947266
2019-02-04,31.200157165527344
2019-02-05,31.136476516723633
2019-02-06,30.91362190246582
2019-02-07,30.467906951904297
2019-02-08,30.30872344970703
2019-02-11,30.364437103271484
2019-02-12,31.00117301940918
2019-02-13,31.056884765625
2019-02-14,31.009138107299805
2019-02-15,31.255868911743164
2019-02-19,31.37525749206543
2019-02-20,31.90852928161621
2019-02-21,31.972196578979492
2019-02-22,32.42587661743164
2019-02-25,32.68852996826172
2019-02-26,32.48955154418945
2019-02-27,32.24281692504883
2019-02-28,31.892608642578125
2019-03-01,32.01199722290039
2019-03-04,32.067710876464844
2019-03-05,32.0438346862793
2019-03-06,31.574234008789062
2019-03-07,31.064847946166992
2019-03-08,30.54749870300293
2019-03-11,31.35934066772461
2019-03-12,31.478723526000977
2019-03-13,31.90056800842285
2019-03-14,31.478723526000977
2019-03-15,31.637908935546875
2019-03-18,32.147300720214844
2019-03-19,32.1632194519043
2019-03-20,32.13138198852539
2019-03-21,32.26669692993164
2019-03-22,30.89769744873047
2019-03-25,31.048927307128906
2019-03-26,31.423011779785156
2019-03-27,31.120563507080078
2019-03-28,31.335460662841797
2019-03-29,31.828933715820312
2019-04-01,32.90342712402344
2019-04-02,32.78403854370117
2019-04-03,32.9830207824707
2019-04-04,33.20588302612305
2019-04-05,33.39689636230469
2019-04-08,33.56404113769531
2019-04-09,32.79996109008789
2019-04-10,32.79996109008789
2019-04-11,32.24281692504883
2019-04-12,32.32240295410156
2019-04-15,32.32240295410156
2019-04-16,32.378116607666016
2019-04-17,32.306488037109375
2019-04-18,32.05179214477539
2019-04-22,31.614036560058594
2019-04-23,31.74138832092285
2019-04-24,31.02505111694336
2019-04-25,30.73851776123047
2019-04-26,30.794239044189453
2019-04-29,30.88974380493164
2019-04-30,30.6987247467041
2019-05-01,29.990352630615234
2019-05-02,29.942598342895508
2019-05-03,31.16036033630371
2019-05-06,30.73851776123047
2019-05-07,30.332597732543945
2019-05-08,30.181371688842773
2019-05-09,30.054025650024414
2019-05-10,30.21320915222168
2019-05-13,28.955652236938477
2019-05-14,29.465045928955078
2019-05-15,29.488922119140625
2019-05-16,29.58443260192871
2019-05-17,29.465045928955078
2019-05-20,29.146677017211914
2019-05-21,29.767494201660156
2019-05-22,29.305858612060547
2019-05-23,28.69300079345703
2019-05-24,28.891979217529297
2019-05-28,29.003406524658203
2019-05-29,28.748714447021484
2019-05-30,28.52585220336914
2019-05-31,27.952789306640625
2019-06-03,28.549728393554688
2019-06-04,29.170551300048828
2019-06-05,28.645248413085938
2019-06-06,28.724836349487305
2019-06-07,28.891979217529297
2019-06-10,29.098918914794922
2019-06-11,29.966482162475586
2019-06-12,29.65606117248535
2019-06-13,30.077903747558594
2019-06-14,29.32973289489746
2019-06-17,29.138715744018555
2019-06-18,30.253002166748047
2019-06-19,30.340560913085938
2019-06-20,30.515661239624023
2019-06-21,30.428112030029297
2019-06-24,30.20525550842285
2019-06-25,30.109743118286133
2019-06-26,30.762399673461914
2019-06-27,30.88974380493164
2019-06-28,31.136476516723633
2019-07-01,31.399131774902344
2019-07-02,30.969335556030273
2019-07-03,30.88178825378418
2019-07-05,30.762399673461914
2019-07-08,30.444028854370117
2019-07-09,30.332597732543945
2019-07-10,30.436067581176758
2019-07-11,30.324634552001953
2019-07-12,30.706684112548828
2019-07-15,30.905664443969727
2019-07-16,31.088726043701172
2019-07-17,30.77035903930664
2019-07-18,30.722597122192383
2019-07-19,31.01709747314453
2019-07-22,31.009138107299805
2019-07-23,31.056884765625
2019-07-24,30.762399673461914
2019-07-25,30.50770378112793
2019-07-26,30.555458068847656
2019-07-29,30.372394561767578
2019-07-30,30.40423011779785
2019-07-31,29.679943084716797
2019-08-01,28.740755081176758
2019-08-02,28.15177345275879
2019-08-05,27.13298988342285
2019-08-06,27.220542907714844
2019-08-07,26.934011459350586
2019-08-08,27.6264591217041
2019-08-09,26.727073669433594
2019-08-12,25.867473602294922
2019-08-13,26.679317474365234
2019-08-14,25.509305953979492
2019-08-15,25.21481704711914
2019-08-16,25.63665771484375
2019-08-19,25.891355514526367
2019-08-20,25.835636138916016
2019-08-21,25.819717407226562
2019-08-22,25.572982788085938
2019-08-23,24.896451950073242
2019-08-26,24.928287506103516
2019-08-27,24.64971351623535
2019-08-28,25.015838623046875
2019-08-29,25.628698348999023
2019-08-30,25.93115234375
2019-09-03,25.2625732421875
2019-09-04,26.090330123901367
2019-09-05,26.62360191345215
2019-09-06,26.360946655273438
2019-09-09,27.10911750793457
2019-09-10,28.01646614074707
2019-09-11,28.486061096191406
2019-09-12,28.73279571533203
2019-09-13,28.907899856567383
2019-09-16,28.82034683227539
2019-09-17,28.557695388793945
2019-09-18,28.207483291625977
2019-09-19,27.75381088256836
2019-09-20,27.602584838867188
2019-09-23,27.522993087768555
2019-09-24,26.75094985961914
2019-09-25,27.284212112426758
2019-09-26,26.870332717895508
2019-09-27,26.926054000854492
2019-09-30,26.981765747070312
2019-10-01,26.615642547607422
2019-10-02,25.843599319458008
2019-10-03,26.066455841064453
2019-10-04,26.408700942993164
2019-10-07,26.130126953125
2019-10-08,25.652576446533203
2019-10-09,25.692373275756836
2019-10-10,26.416662216186523
2019-10-11,27.467273712158203
2019-10-14,26.8782958984375
2019-10-15,27.069318771362305
2019-10-16,26.544008255004883
2019-10-17,26.66339874267578
2019-10-18,26.647476196289062
2019-10-21,26.870332717895508
2019-10-22,27.252382278442383
2019-10-23,27.236461639404297
2019-10-24,27.140949249267578
2019-10-25,27.59462547302246
2019-10-28,28.096057891845703
2019-10-29,28.159730911254883
2019-10-30,27.849323272705078
2019-10-31,27.44339942932129
2019-11-01,28.62136459350586
2019-11-04,29.10687828063965
2019-11-05,29.18647003173828
2019-11-06,28.804428100585938
2019-11-07,29.31382179260254
2019-11-08,29.051162719726562
2019-11-11,28.82830810546875
2019-11-12,28.685039520263672
2019-11-13,28.072185516357422
2019-11-14,27.96075439453125
2019-11-15,28.34279441833496
2019-11-18,28.295040130615234
2019-11-19,28.302997589111328
2019-11-20,28.0244197845459
2019-11-21,28.3348331451416
2019-11-22,28.931774139404297
2019-11-25,29.433202743530273
2019-11-26,29.536680221557617
2019-11-27,29.616270065307617
2019-11-29,29.234228134155273
2019-12-02,29.536680221557617
2019-12-03,29.01136589050293
2019-12-04,29.465045928955078
2019-12-05,29.536680221557617
2019-12-06,30.1893367767334
2019-12-09,30.253002166748047
2019-12-10,30.22117042541504
2019-12-11,30.436067581176758
2019-12-12,31.048927307128906
2019-12-13,30.77035903930664
2019-12-16,30.62708854675293
2019-12-17,30.905664443969727
2019-12-18,30.88974380493164
2019-12-19,30.80219268798828
2019-12-20,30.682804107666016
2019-12-23,30.880401611328125
2019-12-24,30.962047576904297
2019-12-26,31.092693328857422
2019-12-27,30.83957290649414
2019-12-30,30.83302879333496
2019-12-31,30.849388122558594
2020-01-02,31.09480857849121
2020-01-03,30.661239624023438
2020-01-06,30.366729736328125
2020-01-07,30.57943344116211
2020-01-08,30.67759895324707
2020-01-09,30.473079681396484
2020-01-10,30.252201080322266
2020-01-13,30.800312042236328
2020-01-14,30.94756507873535
2020-01-15,30.56307029724121
2020-01-16,30.513980865478516
2020-01-17,30.816665649414062
2020-01-21,29.990419387817383
2020-01-22,30.350366592407227
2020-01-23,30.145851135253906
2020-01-24,29.53230094909668
2020-01-27,28.2397518157959
2020-01-28,28.362462997436523
2020-01-29,28.215208053588867
2020-01-30,28.288837432861328
2020-01-31,27.413497924804688
2020-02-03,27.601659774780273
2020-02-04,28.50971031188965
2020-02-05,28.992372512817383
2020-02-06,28.97601318359375
2020-02-07,28.305198669433594
2020-02-10,28.092500686645508
2020-02-11,28.56697654724121
2020-02-12,28.787858963012695
2020-02-13,28.493350982666016
2020-02-14,28.157941818237305
2020-02-18,28.035236358642578
2020-02-19,28.24793243408203
2020-02-20,27.879804611206055
2020-02-21,27.675281524658203
2020-02-24,26.366371154785156
2020-02-25,25.58102798461914
2020-02-26,25.286521911621094
2020-02-27,24.313020706176758
2020-02-28,23.98579216003418
2020-03-02,24.66478729248047
2020-03-03,24.304838180541992
2020-03-04,25.041099548339844
2020-03-05,23.797636032104492
2020-03-06,22.824132919311523
2020-03-09,19.519132614135742
2020-03-10,20.926212310791016
2020-03-11,19.25735092163086
2020-03-12,16.860408782958984
2020-03-13,18.995569229125977
2020-03-16,16.525001525878906
2020-03-17,17.195816040039062
2020-03-18,15.085197448730469
2020-03-19,15.690568923950195
2020-03-20,15.346979141235352
2020-03-23,14.757969856262207
2020-03-24,16.557722091674805
2020-03-25,17.1140079498291
2020-03-26,17.972980499267578
2020-03-27,17.07310676574707
2020-03-30,17.392152786254883
2020-03-31,17.899354934692383
2020-04-01,17.187637329101562
2020-04-02,17.473960876464844
2020-04-03,16.819503784179688
2020-04-06,17.98116111755371
2020-04-07,18.210222244262695
2020-04-08,18.856494903564453
2020-04-09,19.159181594848633
2020-04-13,19.052833557128906
2020-04-14,19.101917266845703
2020-04-15,18.06296730041504
2020-04-16,18.038427352905273
2020-04-17,18.75832748413086
2020-04-20,18.06296730041504
2020-04-21,17.711198806762695
2020-04-22,18.06296730041504
2020-04-23,18.332929611206055
2020-04-24,18.06296730041504
2020-04-27,18.79104995727539
2020-04-28,19.126461029052734
2020-04-29,20.62352752685547
2020-04-30,19.45368766784668
2020-05-01,18.80741310119629
2020-05-04,19.003747940063477
2020-05-05,18.815593719482422
2020-05-06,18.602893829345703
2020-05-07,19.126461029052734
2020-05-08,19.96088981628418
2020-05-11,19.003747940063477
2020-05-12,18.570175170898438
2020-05-13,17.964799880981445
2020-05-14,18.22658348083496
2020-05-15,18.382015228271484
2020-05-18,19.829998016357422
2020-05-19,19.633663177490234
2020-05-20,19.98543357849121
2020-05-21,19.838180541992188
2020-05-22,19.715469360351562
2020-05-26,20.451730728149414
2020-05-27,21.457956314086914
2020-05-28,21.098005294799805
2020-05-29,21.31070327758789
2020-06-01,21.670652389526367
2020-06-02,22.357833862304688
2020-06-03,23.249526977539062
2020-06-04,23.724008560180664
2020-06-05,24.419368743896484
2020-06-08,25.270160675048828
2020-06-09,24.681148529052734
2020-06-10,24.09214210510254
2020-06-11,21.75246238708496
2020-06-12,22.758686065673828
2020-06-15,22.78322982788086
2020-06-16,23.64220428466797
2020-06-17,23.1759033203125
2020-06-18,22.98774528503418
2020-06-19,22.64415740966797
2020-06-22,22.77505111694336
2020-06-23,23.094093322753906
2020-06-24,22.25966453552246
2020-06-25,22.742324829101562
2020-06-26,21.883352279663086
2020-06-29,22.36601448059082
2020-06-30,22.554170608520508
2020-07-01,22.177858352661133
2020-07-02,22.513267517089844
2020-07-06,22.930482864379883
2020-07-07,22.406917572021484
2020-07-08,22.537805557250977
2020-07-09,22.128774642944336
2020-07-10,22.889577865600586
2020-07-13,22.791412353515625
2020-07-14,23.552215576171875
2020-07-15,23.781272888183594
2020-07-16,23.494949340820312
2020-07-17,23.388601303100586
2020-07-20,23.33133888244629
2020-07-21,23.65038299560547
2020-07-22,23.87126350402832
2020-07-23,23.666744232177734
2020-07-24,23.6585636138916
2020-07-27,24.24757194519043
2020-07-28,23.71582794189453
2020-07-29,24.28029441833496
2020-07-30,23.830358505249023
2020-07-31,23.37224006652832
2020-08-03,23.87126350402832
2020-08-04,24.026695251464844
2020-08-05,24.80385971069336
2020-08-06,24.66478729248047
2020-08-07,24.46027183532715
2020-08-10,25.36014747619629
2020-08-11,25.34378433227539
2020-08-12,25.39286994934082
2020-08-13,25.171993255615234
2020-08-14,25.319244384765625
2020-08-17,25.42559242248535
2020-08-18,25.630111694335938
2020-08-19,25.39286994934082
2020-08-20,25.38469123840332
2020-08-21,24.812042236328125
2020-08-24,25.270160675048828
2020-08-25,25.196533203125
2020-08-26,25.114727020263672
2020-08-27,25.00019645690918
2020-08-28,25.56466293334961
2020-08-31,25.14744758605957
2020-09-01,25.76099967956543
2020-09-02,25.883710861206055
2020-09-03,25.311065673828125
2020-09-04,25.630111694335938
2020-09-08,24.869308471679688
2020-09-09,25.327423095703125
2020-09-10,24.91839027404785
2020-09-11,25.39286994934082
2020-09-14,25.818265914916992
2020-09-15,26.17003631591797
2020-09-16,26.276382446289062
2020-09-17,26.81631088256836
2020-09-18,26.636335372924805
2020-09-21,25.2210750579834
2020-09-22,25.1883544921875
2020-09-23,24.812042236328125
2020-09-24,24.844764709472656
2020-09-25,25.008377075195312
2020-09-28,25.47467803955078
2020-09-29,25.122905731201172
2020-09-30,25.27834129333496
2020-10-01,25.482858657836914
2020-10-02,25.818265914916992
2020-10-05,26.636335372924805
2020-10-06,26.210939407348633
2020-10-07,26.914480209350586
2020-10-08,27.208984375
2020-10-09,26.971744537353516
2020-10-12,26.857215881347656
2020-10-13,26.538166046142578
2020-10-14,26.709964752197266
2020-10-15,26.78359031677246
2020-10-16,26.865394592285156
2020-10-19,26.759044647216797
2020-10-20,26.89811897277832
2020-10-21,27.01264762878418
2020-10-22,27.37259864807129
2020-10-23,27.675281524658203
2020-10-26,26.971744537353516
2020-10-27,26.750865936279297
2020-10-28,25.63829231262207
2020-10-29,26.268205642700195
2020-10-30,26.161853790283203
2020-11-02,26.62815284729004
2020-11-03,27.258068084716797
2020-11-04,26.23548126220703
2020-11-05,27.495309829711914
2020-11-06,27.83071517944336
2020-11-09,28.886028289794922
2020-11-10,28.95146942138672
2020-11-11,28.967832565307617
2020-11-12,28.47699546813965
2020-11-13,29.35232925415039
2020-11-16,30.489439010620117
2020-11-17,30.726680755615234
2020-11-18,30.284923553466797
2020-11-19,30.423995971679688
2020-11-20,30.44854164123535
2020-11-23,31.438405990600586
2020-11-24,33.18907165527344
2020-11-25,33.009090423583984
2020-11-27,33.172706604003906
2020-11-30,32.493709564208984
2020-12-01,33.94987487792969
2020-12-02,34.2607421875
2020-12-03,34.24437713623047
2020-12-04,35.86415481567383
2020-12-07,35.99504852294922
2020-12-08,36.3386344909668
2020-12-09,35.945960998535156
2020-12-10,37.25487518310547
2020-12-11,36.7149543762207
2020-12-14,36.15866470336914
2020-12-15,37.287593841552734
2020-12-16,37.22215270996094
2020-12-17,37.49211883544922
2020-12-18,37.042179107666016
2020-12-21,36.936336517333984
2020-12-22,36.47796630859375
2020-12-23,36.96967315673828
2020-12-24,37.00300598144531
2020-12-28,36.72798156738281
2020-12-29,36.88632583618164
2020-12-30,37.43637466430664
2020-12-31,37.1946907043457
2021-01-04,37.994754791259766
2021-01-05,39.41153335571289
2021-01-06,41.37836456298828
2021-01-07,42.1867561340332
2021-01-08,42.06175231933594
2021-01-11,41.545040130615234
2021-01-12,42.095088958740234
2021-01-13,40.96999740600586
2021-01-14,41.82839584350586
2021-01-15,39.761558532714844
2021-01-19,39.91990661621094
2021-01-20,39.81156539916992
2021-01-21,39.128177642822266
2021-01-22,38.78648376464844
2021-01-25,38.3947868347168
2021-01-26,38.03642272949219
2021-01-27,37.01967239379883
2021-01-28,37.42803955078125
2021-01-29,36.02792739868164
2021-02-01,37.16968536376953
2021-02-02,37.06134796142578
2021-02-03,37.38637161254883
2021-02-04,37.594722747802734
2021-02-05,38.3947868347168
2021-02-08,39.35319900512695
2021-02-09,39.3115234375
2021-02-10,39.46154022216797
2021-02-11,39.22818374633789
2021-02-12,39.6448860168457
2021-02-16,40.86165237426758
2021-02-17,40.66163635253906
2021-02-18,40.228267669677734
2021-02-19,41.27001953125
2021-02-22,41.928409576416016
2021-02-23,42.16175842285156
2021-02-24,43.220176696777344
2021-02-25,41.68671798706055
2021-02-26,40.46162033081055
2021-03-01,42.22842788696289
2021-03-02,42.72846984863281
2021-03-03,43.236846923828125
2021-03-04,41.545040130615234
2021-03-05,43.20351028442383
2021-03-08,43.820228576660156
2021-03-09,43.720218658447266
2021-03-10,43.87856674194336
2021-03-11,45.4370231628418
2021-03-12,45.428688049316406
2021-03-15,44.83697509765625
2021-03-16,44.45361328125
2021-03-17,44.928646087646484
2021-03-18,44.161922454833984
2021-03-19,44.17025375366211
2021-03-22,43.6868782043457
2021-03-23,41.953407287597656
2021-03-24,42.44511795043945
2021-03-25,42.9201545715332
2021-03-26,45.27034378051758
2021-03-29,44.95364761352539
2021-03-30,45.72038269042969
2021-03-31,46.50377655029297
2021-04-01,46.270423889160156
2021-04-05,47.370513916015625
2021-04-06,46.920475006103516
2021-04-07,47.09549331665039
2021-04-08,47.04549026489258
2021-04-09,46.48711013793945
2021-04-12,46.18708419799805
2021-04-13,46.128746032714844
2021-04-14,47.57886505126953
2021-04-15,47.87888717651367
2021-04-16,48.34559631347656
2021-04-19,48.337257385253906
2021-04-20,47.270503997802734
2021-04-21,48.15391159057617
2021-04-22,47.770545959472656
2021-04-23,48.9539794921875
2021-04-26,50.470767974853516
2021-04-27,50.35408401489258
2021-04-28,50.92913818359375
2021-04-29,50.59577178955078
2021-04-30,49.31233596801758
2021-05-03,50.42909622192383
2021-05-04,51.51251983642578
2021-05-05,52.47926712036133
2021-05-06,53.954383850097656
2021-05-07,55.06280517578125
2021-05-10,55.15447998046875
2021-05-11,56.05455780029297
2021-05-12,53.3293342590332
2021-05-13,53.28765869140625
2021-05-14,53.0543098449707
2021-05-17,54.20440673828125
2021-05-18,53.929378509521484
2021-05-19,52.11256408691406
2021-05-20,51.93755340576172
2021-05-21,51.3458366394043
2021-05-24,51.7375373840332
2021-05-25,50.50410079956055
2021-05-26,51.17082214355469
2021-05-27,52.620941162109375
2021-05-28,52.645938873291016
2021-06-01,54.571102142333984
2021-06-02,54.12939453125
2021-06-03,53.537681579589844
2021-06-04,53.97105407714844
2021-06-07,53.13764953613281
2021-06-08,53.50434494018555
2021-06-09,53.60435485839844
2021-06-10,53.554351806640625
2021-06-11,54.312744140625
2021-06-14,53.22098922729492
2021-06-15,52.73761749267578
2021-06-16,51.41250991821289
2021-06-17,49.495689392089844
2021-06-18,48.887306213378906
2021-06-21,50.16240692138672
2021-06-22,50.370758056640625
2021-06-23,50.762454986572266
2021-06-24,52.070892333984375
2021-06-25,51.779205322265625
2021-06-28,51.14582061767578
2021-06-29,51.495849609375
2021-06-30,51.63752365112305
2021-07-01,51.3708381652832
2021-07-02,51.76253890991211
2021-07-06,50.25408172607422
2021-07-07,51.212493896484375
2021-07-08,50.062400817871094
2021-07-09,52.154239654541016
2021-07-12,52.529266357421875
2021-07-13,51.837547302246094
2021-07-14,51.82087326049805
2021-07-15,51.9208869934082
2021-07-16,50.31241989135742
2021-07-19,48.90397262573242
2021-07-20,49.837379455566406
2021-07-21,51.03748321533203
2021-07-22,50.93747329711914
2021-07-23,51.47084426879883
2021-07-26,53.14598846435547
2021-07-27,52.41259002685547
2021-07-28,53.51267623901367
2021-07-29,55.1044807434082
2021-07-30,53.98772048950195
2021-08-02,53.42934036254883
2021-08-03,54.479427337646484
2021-08-04,53.77103042602539
2021-08-05,52.837623596191406
2021-08-06,53.446006774902344
2021-08-09,53.88771438598633
2021-08-10,55.612850189208984
2021-08-11,56.2379035949707
2021-08-12,55.779537200927734
2021-08-13,55.72952651977539
2021-08-16,54.987796783447266
2021-08-17,53.346004486083984
2021-08-18,52.729286193847656
2021-08-19,50.48743438720703
2021-08-20,50.370758056640625
2021-08-23,50.96247863769531
2021-08-24,52.74595260620117
2021-08-25,52.562599182128906
2021-08-26,51.62085723876953
2021-08-27,53.15431594848633
2021-08-30,52.93762969970703
2021-08-31,52.054229736328125
2021-09-01,52.20423889160156
2021-09-02,52.179237365722656
2021-09-03,52.087562561035156
2021-09-07,51.954219818115234
2021-09-08,50.85413360595703
2021-09-09,50.920799255371094
2021-09-10,50.904136657714844
2021-09-13,50.97080612182617
2021-09-14,49.904052734375
2021-09-15,51.237491607666016
2021-09-16,49.76237487792969
2021-09-17,47.720542907714844
2021-09-20,45.60370635986328
2021-09-21,45.46202850341797
2021-09-22,46.353763580322266
2021-09-23,46.92881393432617
2021-09-24,46.545448303222656
2021-09-27,47.28718185424805
2021-09-28,46.21208572387695
2021-09-29,45.91206359863281
2021-09-30,46.01206970214844
2021-10-01,46.29542922973633
2021-10-04,45.945396423339844
2021-10-05,46.262088775634766
2021-10-06,45.55370330810547
2021-10-07,46.37876892089844
2021-10-08,46.445438385009766
2021-10-11,47.170494079589844
2021-10-12,47.32884216308594
2021-10-13,47.337181091308594
2021-10-14,48.012229919433594
2021-10-15,48.36225891113281
2021-10-18,48.35392761230469
2021-10-19,48.13724136352539
2021-10-20,47.912227630615234
2021-10-21,46.59545135498047
2021-10-22,47.01215362548828
2021-10-25,48.6456184387207
2021-10-26,48.470603942871094
2021-10-27,46.89547348022461
2021-10-28,46.995487213134766
2021-10-29,46.92881393432617
2021-11-01,46.995487213134766
2021-11-02,46.17041778564453
2021-11-03,46.128746032714844
2021-11-04,45.945396423339844
2021-11-05,46.07040786743164
2021-11-08,47.34551239013672
2021-11-09,46.653785705566406
2021-11-10,45.55370330810547
2021-11-11,47.30384063720703
2021-11-12,46.94547653198242
2021-11-15,46.12041091918945
2021-11-16,45.73705291748047
2021-11-17,44.903648376464844
2021-11-18,44.56195831298828
2021-11-19,44.74530029296875
2021-11-22,46.18708419799805
2021-11-23,46.728797912597656
2021-11-24,46.24542236328125
2021-11-26,44.82863998413086
2021-11-29,44.278594970703125
2021-11-30,43.29518508911133
2021-12-01,43.09516525268555
2021-12-02,44.720298767089844
2021-12-03,44.186920166015625
2021-12-06,45.07866287231445
2021-12-07,46.320430755615234
2021-12-08,46.403770446777344
2021-12-09,46.07040786743164
2021-12-10,45.995399475097656
2021-12-13,46.01206970214844
2021-12-14,46.49544143676758
2021-12-15,45.82872009277344
2021-12-16,47.11215591430664
2021-12-17,47.04549026489258
2021-12-20,45.457035064697266
2021-12-21,46.47492980957031
2021-12-22,46.87673568725586
2021-12-23,46.89459228515625
2021-12-27,47.492828369140625
2021-12-28,47.091026306152344
2021-12-29,47.082096099853516
2021-12-30,47.26960372924805
2021-12-31,47.492828369140625
2022-01-03,47.466041564941406
2022-01-04,48.260711669921875
2022-01-05,48.95716857910156
2022-01-06,48.885738372802734
2022-01-07,49.86791229248047
2022-01-10,49.2518196105957
2022-01-11,50.02863311767578
2022-01-12,51.528690338134766
2022-01-13,50.99295425415039
2022-01-14,50.90366744995117
2022-01-18,49.89470291137695
2022-01-19,50.4215087890625
2022-01-20,49.11788558959961
2022-01-21,46.832088470458984
2022-01-24,46.73387145996094
2022-01-25,46.62672424316406
2022-01-26,46.49279022216797
2022-01-27,46.573150634765625
2022-01-28,46.72494125366211
2022-01-31,46.70708465576172
2022-02-01,48.94823455810547
2022-02-02,49.6179084777832
2022-02-03,49.0107421875
2022-02-04,49.34110641479492
2022-02-07,50.162567138671875
2022-02-08,51.36796951293945
2022-02-09,52.243003845214844
2022-02-10,52.31443405151367
2022-02-11,51.4661865234375
2022-02-14,51.18046569824219
2022-02-15,51.7161979675293
2022-02-16,52.046566009521484
2022-02-17,50.64472961425781
2022-02-18,50.778663635253906
2022-02-22,50.64472961425781
2022-02-23,50.126853942871094
2022-02-24,49.7518424987793
2022-02-25,52.769805908203125
2022-02-28,53.644840240478516
2022-03-01,54.118072509765625
2022-03-02,56.32351303100586
2022-03-03,57.36819076538086
2022-03-04,57.03782272338867
2022-03-07,56.127079010009766
2022-03-08,54.653804779052734
2022-03-09,55.37704849243164
2022-03-10,57.03782272338867
2022-03-11,56.261009216308594
2022-03-14,54.43951416015625
2022-03-15,54.15378952026367
2022-03-16,55.618125915527344
2022-03-17,57.35033416748047
2022-03-18,57.81463623046875
2022-03-21,59.8147087097168
2022-03-22,59.46648025512695
2022-03-23,60.16293716430664
2022-03-24,61.76121139526367
2022-03-25,62.31480407714844
2022-03-28,61.421913146972656
2022-03-29,60.60045623779297
2022-03-30,60.88618469238281
2022-03-31,60.57366180419922
2022-04-01,61.73442077636719
2022-04-04,61.72549057006836
2022-04-05,60.34151840209961
2022-04-06,59.82364273071289
2022-04-07,60.3057975769043
2022-04-08,60.28794479370117
2022-04-11,60.22543716430664
2022-04-12,60.743316650390625
2022-04-13,62.323734283447266
2022-04-14,62.234439849853516
2022-04-18,62.44873809814453
2022-04-19,62.65409851074219
2022-04-20,61.88621520996094
2022-04-21,59.98436737060547
2022-04-22,57.662845611572266
2022-04-25,56.037784576416016
2022-04-26,54.234153747558594
2022-04-27,55.716346740722656
2022-04-28,56.9306755065918
2022-04-29,55.60026931762695
2022-05-02,54.823455810546875
2022-05-03,56.04671859741211
2022-05-04,57.002105712890625
2022-05-05,53.653770446777344
2022-05-06,52.88587951660156
2022-05-09,50.68937301635742
2022-05-10,50.21614456176758
2022-05-11,50.144710540771484
2022-05-12,49.55540466308594
2022-05-13,50.6000862121582
2022-05-16,51.037601470947266
2022-05-17,52.832305908203125
2022-05-18,50.89474105834961
2022-05-19,51.64476776123047
2022-05-20,52.1358528137207
2022-05-23,54.00199890136719
2022-05-24,53.868064880371094
2022-05-25,54.627017974853516
2022-05-26,56.13600158691406
